,0.0047613,-0.99049,3.8198,0.42179
,0.004739,-1.1897,4.1666,0.4218
,0.0047139,-1.3889,4.5134,0.42181
,0.0046864,-1.5882,4.8601,0.42183
,0.0046571,-1.7874,5.2068,0.42185
,0.0046267,-1.9867,5.5534,0.42188
,0.0045957,-2.1861,5.9,0.42192
,0.004565,-2.3854,6.2465,0.42195
,0.0045351,-2.5848,6.593,0.42199
,0.004507,-2.7843,6.9395,0.42203
,0.0044812,-2.9838,7.2859,0.42207
,0.0044585,-3.1833,7.6322,0.4221
,0.0044394,-3.3829,7.9785,0.42213
,0.0044245,-3.5826,8.3248,0.42215
,0.0044142,-3.7823,8.671,0.42217
,0.0044088,-3.9821,9.0172,0.42218
,0.0044084,-4.1819,9.3633,0.42218
,0.0044131,-4.3818,9.7094,0.42217
,0.0044227,-4.5818,10.055,0.42215
,0.0044368,-4.7819,10.401,0.42213
,0.0044552,-4.982,10.748,0.4221
,0.0044772,-5.1821,11.093,0.42207
,0.0045022,-5.3824,11.439,0.42203
,0.0045297,-5.5827,11.785,0.42199
,0.0045588,-5.7831,12.131,0.42195
,0.0045889,-5.9835,12.477,0.42191
,0.0046192,-6.184,12.823,0.42187
,0.004649,-6.3845,13.169,0.42184
,0.0046778,-6.5851,13.515,0.42182
,0.0047048,-6.7858,13.861,0.4218
,0.0047294,-6.9865,14.207,0.42179
,0.0047512,-7.1872,14.553,0.42178
,0.0047697,-7.388,14.899,0.42178
,0.0047845,-7.5889,15.245,0.42179
,0.0047952,-7.7897,15.591,0.42179
,0.0048015,-7.9906,15.937,0.4218
,0.0048033,-8.1915,16.283,0.42181
,0.0048002,-8.3924,16.629,0.42181
,0.0047922,-8.5934,16.975,0.42182
,0.0047022,1.6005,0.0040297,0.42182
,0.0047409,1.4013,0.35109,0.42182
,0.0047747,1.2021,0.69815,0.42182
,0.0048034,1.003,1.0452,0.42182
,0.004827,0.80381,1.3922,0.42181
,0.0048456,0.60466,1.7393,0.42181
,0.0048591,0.40552,2.0863,0.4218
,0.0048677,0.20638,2.4333,0.4218
,0.0048715,0.0072442,2.7802,0.42179
,0.0048707,-0.19189,3.1271,0.42179
,0.0048655,-0.39104,3.474,0.4218
,0.0048563,-0.59019,3.8209,0.42181
,0.0048434,-0.78935,4.1677,0.42183
,0.0048272,-0.98853,4.5145,0.42186
,0.0048081,-1.1877,4.8612,0.4219
,0.0047867,-1.3869,5.2079,0.42195
,0.0047636,-1.5862,5.5546,0.42201
,0.0047393,-1.7855,5.9011,0.42207
,0.0047145,-1.9848,6.2477,0.42214
,0.0046898,-2.1841,6.5942,0.4222
,0.0046659,-2.3835,6.9406,0.42226
,0.0046435,-2.5829,7.287,0.42231
,0.0046232,-2.7824,7.6333,0.42236
,0.0046056,-2.9819,7.9796,0.4224
,0.0045913,-3.1815,8.3258,0.42242
,0.0045806,-3.3812,8.672,0.42244
,0.0045738,-3.5809,9.0181,0.42246
,0.0045713,-3.7807,9.3642,0.42246
,0.004573,-3.9805,9.7103,0.42246
,0.0045789,-4.1804,10.056,0.42244
,0.0045888,-4.3804,10.402,0.42242
,0.0046024,-4.5804,10.748,0.4224
,0.0046191,-4.7806,11.094,0.42236
,0.0046386,-4.9808,11.44,0.42231
,0.0046603,-5.181,11.786,0.42226
,0.0046834,-5.3814,12.132,0.4222
,0.0047074,-5.5817,12.478,0.42213
,0.0047315,-5.7822,12.824,0.42206
,0.0047552,-5.9827,13.17,0.422
,0.0047778,-6.1833,13.515,0.42194
,0.0047986,-6.3839,13.861,0.42189
,0.0048172,-6.5846,14.207,0.42185
,0.004833,-6.7854,14.553,0.42182
,0.0048456,-6.9861,14.899,0.4218
,0.0048546,-7.1869,15.245,0.42179
,0.0048595,-7.3878,15.591,0.42178
,0.0048601,-7.5887,15.937,0.42179
,0.0048563,-7.7896,16.283,0.42179
,0.0048476,-7.9905,16.629,0.4218
,0.0048341,-8.1914,16.975,0.42181
,0.0046794,2.0006,0.00501,0.42182
,0.0047283,1.8014,0.35209,0.42182
,0.0047723,1.6022,0.69916,0.42182
,0.0048114,1.4031,1.0462,0.42181
,0.0048456,1.2039,1.3933,0.42181
,0.0048747,1.0048,1.7403,0.4218
,0.0048989,0.80565,2.0874,0.42179
,0.0049181,0.60653,2.4344,0.42179
,0.0049324,0.40742,2.7813,0.42179
,0.004942,0.20831,3.1283,0.4218
,0.0049471,0.0091941,3.4752,0.42182
,0.0049479,-0.18992,3.8221,0.42185
,0.0049447,-0.38904,4.1689,0.4219
,0.0049379,-0.58817,4.5157,0.42196
,0.0049278,-0.78732,4.8624,0.42203
,0.0049149,-0.98648,5.2091,0.42211
,0.0048997,-1.1857,5.5557,0.4222
,0.0048827,-1.3849,5.9023,0.42229
,0.0048645,-1.5841,6.2489,0.42237
,0.0048456,-1.7834,6.5953,0.42244
,0.0048268,-1.9827,6.9418,0.4225
,0.0048084,-2.1821,7.2881,0.42254
,0.0047913,-2.3815,7.6344,0.42257
,0.0047759,-2.5809,7.9807,0.42259
,0.0047628,-2.7805,8.3269,0.4226
,0.0047524,-2.98,8.673,0.4226
,0.0047452,-3.1797,9.0192,0.4226
,0.0047412,-3.3794,9.3652,0.4226
,0.0047407,-3.5792,9.7112,0.4226
,0.0047438,-3.779,10.057,0.4226
,0.0047501,-3.9789,10.403,0.4226
,0.0047596,-4.1789,10.749,0.4226
,0.0047718,-4.379,11.095,0.42259
,0.0047863,-4.5791,11.441,0.42258
,0.0048026,-4.7793,11.787,0.42255
,0.0048201,-4.9796,12.132,0.4225
,0.0048383,-5.18,12.478,0.42244
,0.0048564,-5.3804,12.824,0.42237
,0.004874,-5.5809,13.17,0.42229
,0.0048904,-5.7814,13.516,0.42219
,0.0049051,-5.9821,13.862,0.4221
,0.0049175,-6.1827,14.207,0.42202
,0.0049272,-6.3834,14.553,0.42194
,0.0049337,-6.5842,14.899,0.42188
,0.0049366,-6.785,15.245,0.42184
,0.0049356,-6.9858,15.591,0.42181
,0.0049303,-7.1867,15.937,0.42179
,0.0049207,-7.3876,16.283,0.42178
,0.0049063,-7.5886,16.629,0.42178
,0.0048872,-7.7895,16.975,0.42179
,0.004652,2.4007,0.0059722,0.42182
,0.0047108,2.2015,0.35307,0.42182
,0.004765,2.0023,0.70016,0.42181
,0.0048145,1.8032,1.0472,0.42181
,0.0048591,1.604,1.3943,0.4218
,0.0048989,1.4049,1.7414,0.42179
,0.0049337,1.2058,2.0884,0.42179
,0.0049636,1.0067,2.4355,0.42179
,0.0049887,0.80756,2.7824,0.4218
,0.005009,0.60848,3.1294,0.42183
,0.0050247,0.4094,3.4763,0.42187
,0.0050359,0.21032,3.8232,0.42193
,0.0050429,0.011236,4.1701,0.42201
,0.0050459,-0.18785,4.5169,0.4221
,0.0050454,-0.38695,4.8636,0.42221
,0.0050416,-0.58605,5.2103,0.42232
,0.0050349,-0.78518,5.557,0.42242
,0.0050258,-0.98433,5.9036,0.42251
,0.0050148,-1.1835,6.2501,0.42257
,0.0050023,-1.3827,6.5966,0.42259
,0.0049889,-1.582,6.943,0.42259
,0.0049751,-1.7813,7.2894,0.42255
,0.0049617,-1.9806,7.6357,0.42249
,0.004949,-2.18,7.9819,0.4224
,0.0049377,-2.3794,8.3281,0.42231
,0.0049282,-2.5789,8.6742,0.42223
,0.004921,-2.7785,9.0203,0.42216
,0.0049163,-2.9781,9.3663,0.42211
,0.0049143,-3.1778,9.7123,0.4221
,0.0049152,-3.3776,10.058,0.42212
,0.0049188,-3.5775,10.404,0.42216
,0.004925,-3.7774,10.75,0.42223
,0.0049335,-3.9774,11.096,0.42232
,0.0049438,-4.1775,11.442,0.42241
,0.0049556,-4.3776,11.787,0.42249
,0.0049682,-4.5779,12.133,0.42256
,0.0049811,-4.7782,12.479,0.4226
,0.0049938,-4.9786,12.825,0.4226
,0.0050056,-5.179,13.17,0.42257
,0.005016,-5.3795,13.516,0.42251
,0.0050246,-5.5801,13.862,0.42242
,0.0050308,-5.7808,14.208,0.42232
,0.0050342,-5.9815,14.554,0.42221
,0.0050345,-6.1822,14.899,0.4221
,0.0050311,-6.383,15.245,0.422
,0.005024,-6.5839,15.591,0.42192
,0.0050126,-6.7847,15.937,0.42186
,0.0049969,-6.9857,16.283,0.42181
,0.0049766,-7.1866,16.629,0.42179
,0.0049516,-7.3875,16.975,0.42178
,0.0046202,2.8008,0.0069128,0.42182
,0.0046887,2.6016,0.35403,0.42181
,0.0047529,2.4024,0.70115,0.42181
,0.0048126,2.2032,1.0483,0.4218
,0.0048677,2.0041,1.3954,0.4218
,0.0049181,1.8049,1.7424,0.42179
,0.0049636,1.6058,2.0895,0.42179
,0.0050044,1.4067,2.4366,0.4218
,0.0050404,1.2077,2.7836,0.42183
,0.0050716,1.0086,3.1306,0.42188
,0.0050981,0.80956,3.4775,0.42196
,0.0051201,0.61052,3.8244,0.42205
,0.0051377,0.41148,4.1713,0.42217
,0.0051511,0.21243,4.5181,0.42229
,0.0051606,0.013387,4.8649,0.42242
,0.0051663,-0.18567,5.2116,0.42252
,0.0051686,-0.38474,5.5583,0.42258
,0.0051678,-0.58382,5.9049,0.42259
,0.0051643,-0.78294,6.2514,0.42253
,0.0051584,-0.98207,6.5979,0.4224
,0.0051508,-1.1812,6.9443,0.4222
,0.0051418,-1.3805,7.2907,0.42193
,0.0051321,-1.5797,7.6369,0.42162
,0.0051223,-1.779,7.9832,0.42128
,0.005113,-1.9784,8.3293,0.42095
,0.0051046,-2.1778,8.6754,0.42064
,0.0050977,-2.3773,9.0215,0.42038
,0.0050927,-2.5769,9.3674,0.4202
,0.0050898,-2.7765,9.7134,0.42011
,0.0050892,-2.9762,10.059,0.42011
,0.0050909,-3.176,10.405,0.4202
,0.0050947,-3.3758,10.751,0.42039
,0.0051004,-3.5758,11.097,0.42065
,0.0051076,-3.7758,11.442,0.42096
,0.0051159,-3.9759,11.788,0.42129
,0.0051248,-4.1761,12.134,0.42163
,0.0051335,-4.3764,12.48,0.42194
,0.0051417,-4.5767,12.825,0.42221
,0.0051487,-4.7771,13.171,0.42241
,0.0051539,-4.9776,13.517,0.42254
,0.0051569,-5.1782,13.862,0.4226
,0.0051573,-5.3788,14.208,0.42259
,0.0051546,-5.5795,14.554,0.42252
,0.0051486,-5.7802,14.9,0.42242
,0.0051389,-5.981,15.245,0.42229
,0.0051253,-6.1819,15.591,0.42216
,0.0051076,-6.3827,15.937,0.42204
,0.0050856,-6.5836,16.283,0.42194
,0.0050591,-6.7846,16.629,0.42187
,0.005028,-6.9856,16.975,0.42182
,0.0045844,3.2009,0.0078281,0.42182
,0.0046624,3.0017,0.35497,0.42181
,0.0047364,2.8024,0.70212,0.4218
,0.0048061,2.6033,1.0493,0.4218
,0.0048715,2.4041,1.3964,0.42179
,0.0049324,2.205,1.7435,0.42179
,0.0049887,2.0059,2.0906,0.4218
,0.0050404,1.8068,2.4377,0.42183
,0.0050874,1.6078,2.7847,0.42189
,0.0051297,1.4087,3.1317,0.42197
,0.0051674,1.2097,3.4787,0.42208
,0.0052004,1.0107,3.8257,0.42221
,0.005229,0.81168,4.1725,0.42236
,0.0052532,0.61268,4.5194,0.42248
,0.005273,0.41368,4.8662,0.42257
,0.0052886,0.21468,5.2129,0.42259
,0.0053,0.015665,5.5596,0.4225
,0.0053076,-0.18336,5.9062,0.4223
,0.0053115,-0.3824,6.2528,0.42195
,0.0053122,-0.58147,6.5993,0.42146
,0.00531,-0.78057,6.9457,0.42083
,0.0053055,-0.97971,7.292,0.4201
,0.0052993,-1.1789,7.6383,0.41929
,0.005292,-1.3781,7.9845,0.41844
,0.0052844,-1.5774,8.3306,0.41761
,0.0052769,-1.7767,8.6767,0.41684
,0.0052703,-1.9762,9.0227,0.41619
,0.005265,-2.1756,9.3687,0.41569
,0.0052614,-2.3752,9.7146,0.41538
,0.0052597,-2.5748,10.06,0.41528
,0.00526,-2.7745,10.406,0.41538
,0.0052622,-2.9743,10.752,0.4157
,0.0052661,-3.1742,11.098,0.4162
,0.0052715,-3.3741,11.443,0.41686
,0.0052777,-3.5742,11.789,0.41762
,0.0052842,-3.7743,12.135,0.41845
,0.0052904,-3.9745,12.48,0.4193
,0.0052957,-4.1748,12.826,0.42011
,0.0052994,-4.3752,13.172,0.42085
,0.0053009,-4.5756,13.517,0.42147
,0.0052997,-4.7762,13.863,0.42196
,0.0052953,-4.9768,14.209,0.42231
,0.0052874,-5.1775,14.554,0.42252
,0.0052757,-5.3782,14.9,0.4226
,0.00526,-5.579,15.246,0.42258
,0.0052401,-5.7798,15.591,0.42249
,0.005216,-5.9807,15.937,0.42236
,0.0051874,-6.1816,16.283,0.42221
,0.0051544,-6.3826,16.629,0.42207
,0.0051169,-6.5835,16.975,0.42196
,0.004545,3.601,0.0087146,0.42181
,0.0046321,3.4017,0.35589,0.42181
,0.0047156,3.2025,0.70306,0.4218
,0.0047952,3.0033,1.0502,0.42179
,0.0048707,2.8041,1.3974,0.42179
,0.004942,2.605,1.7445,0.4218
,0.005009,2.4059,2.0917,0.42183
,0.0050716,2.2068,2.4388,0.42188
,0.0051297,2.0078,2.7858,0.42197
,0.0051833,1.8088,3.1329,0.42209
,0.0052323,1.6098,3.4799,0.42224
,0.0052767,1.4108,3.8269,0.42239
,0.0053165,1.2118,4.1738,0.42252
,0.0053516,1.0129,4.5207,0.42259
,0.0053819,0.81392,4.8675,0.42254
,0.0054072,0.61497,5.2143,0.42234
,0.0054277,0.41602,5.561,0.42193
,0.0054432,0.21706,5.9076,0.42128
,0.0054541,0.018078,6.2542,0.42037
,0.0054606,-0.18092,6.6007,0.41922
,0.0054631,-0.37995,6.9471,0.41784
,0.0054623,-0.57902,7.2934,0.41628
,0.0054587,-0.77812,7.6397,0.4146
,0.0054531,-0.97728,7.9859,0.41287
,0.0054463,-1.1765,8.332,0.41117
,0.0054391,-1.3758,8.678,0.40959
,0.0054321,-1.5751,9.024,0.40822
,0.0054261,-1.7745,9.3699,0.40712
,0.0054214,-1.974,9.7158,0.40635
,0.0054186,-2.1735,10.062,0.40595
,0.0054177,-2.3731,10.407,0.40596
,0.0054189,-2.5729,10.753,0.40636
,0.0054219,-2.7726,11.099,0.40713
,0.0054264,-2.9725,11.444,0.40824
,0.005432,-3.1725,11.79,0.40962
,0.0054379,-3.3725,12.136,0.41119
,0.0054435,-3.5727,12.481,0.41289
,0.005448,-3.7729,12.827,0.41462
,0.0054507,-3.9732,13.172,0.4163
,0.0054508,-4.1737,13.518,0.41786
,0.0054476,-4.3742,13.863,0.41924
,0.0054407,-4.5747,14.209,0.42039
,0.0054295,-4.7754,14.555,0.42129
,0.0054137,-4.9761,14.9,0.42194
,0.0053932,-5.1769,15.246,0.42235
,0.0053679,-5.3777,15.592,0.42256
,0.0053377,-5.5786,15.937,0.4226
,0.0053028,-5.7795,16.283,0.42253
,0.0052632,-5.9805,16.629,0.42239
,0.005219,-6.1815,16.975,0.42223
,0.0045023,4.001,0.0095688,0.42181
,0.0045983,3.8017,0.35677,0.4218
,0.004691,3.6025,0.70398,0.42179
,0.0047801,3.4033,1.0512,0.42179
,0.0048655,3.2041,1.3984,0.4218
,0.0049471,3.005,1.7456,0.42182
,0.0050247,2.8059,2.0927,0.42187
,0.0050981,2.6068,2.4399,0.42196
,0.0051674,2.4078,2.787,0.42208
,0.0052323,2.2088,3.1341,0.42224
,0.0052928,2.0098,3.4811,0.4224
,0.0053487,1.8109,3.8281,0.42254
,0.0053998,1.6119,4.1751,0.42259
,0.0054457,1.413,4.522,0.42248
,0.0054862,1.2141,4.8689,0.42215
,0.0055209,1.0152,5.2157,0.42151
,0.0055496,0.81632,5.5624,0.4205
,0.0055723,0.61741,5.9091,0.4191
,0.0055892,0.4185,6.2556,0.41727
,0.0056003,0.21956,6.6021,0.41505
,0.0056063,0.020594,6.9486,0.41246
,0.0056077,-0.17841,7.2949,0.40959
,0.0056053,-0.37746,7.6411,0.40653
,0.0055999,-0.57656,7.9873,0.4034
,0.0055925,-0.77571,8.3334,0.40033
,0.005584,-0.97493,8.6794,0.39745
,0.0055753,-1.1742,9.0253,0.39488
,0.0055674,-1.3736,9.3712,0.39275
,0.0055608,-1.573,9.717,0.39116
,0.0055562,-1.7725,10.063,0.39017
,0.005554,-1.972,10.408,0.38984
,0.0055541,-2.1716,10.754,0.39018
,0.0055567,-2.3713,11.1,0.39117
,0.0055613,-2.5711,11.445,0.39278
,0.0055675,-2.771,11.791,0.39492
,0.0055745,-2.9709,12.136,0.39749
,0.0055816,-3.171,12.482,0.40037
,0.0055878,-3.3711,12.827,0.40345
,0.0055922,-3.5714,13.173,0.40657
,0.0055938,-3.7717,13.519,0.40963
,0.0055918,-3.9721,13.864,0.4125
,0.0055854,-4.1727,14.21,0.41508
,0.0055739,-4.3733,14.555,0.4173
,0.0055569,-4.574,14.901,0.41912
,0.0055342,-4.7747,15.246,0.42052
,0.0055055,-4.9756,15.592,0.42153
,0.005471,-5.1764,15.938,0.42216
,0.0054309,-5.3774,16.283,0.4225
,0.0053853,-5.5784,16.629,0.4226
,0.0053347,-5.7794,16.975,0.42255
,0.0044569,4.401,0.010387,0.42181
,0.0045614,4.2017,0.35762,0.4218
,0.0046629,4.0025,0.70486,0.42179
,0.0047613,3.8033,1.0521,0.42179
,0.0048563,3.6041,1.3993,0.42181
,0.0049479,3.405,1.7466,0.42185
,0.0050359,3.2059,2.0938,0.42193
,0.0051201,3.0068,2.4409,0.42205
,0.0052004,2.8078,2.7881,0.42221
,0.0052767,2.6088,3.1352,0.42239
,0.0053487,2.4098,3.4823,0.42254
,0.005416,2.2109,3.8294,0.42259
,0.0054781,2.012,4.1764,0.42244
,0.0055344,1.8131,4.5233,0.422
,0.0055845,1.6142,4.8702,0.42115
,0.0056277,1.4154,5.2171,0.41979
,0.0056636,1.2165,5.5638,0.41784
,0.0056922,1.0177,5.9105,0.41526
,0.0057135,0.81883,6.2571,0.41204
,0.0057276,0.61994,6.6036,0.40821
,0.0057351,0.42102,6.95,0.40384
,0.0057367,0.22205,7.2963,0.39905
,0.0057333,0.023035,7.6425,0.39398
,0.0057259,-0.17604,7.9886,0.38879
,0.0057157,-0.37519,8.3346,0.38369
,0.0057039,-0.5744,8.6806,0.37885
,0.0056917,-0.77367,9.0264,0.37447
,0.0056801,-0.97301,9.3722,0.37073
,0.0056702,-1.1724,9.718,0.36778
,0.0056626,-1.3719,10.064,0.36575
,0.005658,-1.5714,10.409,0.36471
,0.0056566,-1.7709,10.755,0.36472
,0.0056585,-1.9705,11.101,0.36577
,0.0056634,-2.1702,11.446,0.36782
,0.005671,-2.3699,11.792,0.37078
,0.0056804,-2.5697,12.137,0.37453
,0.0056909,-2.7696,12.483,0.37891
,0.0057012,-2.9696,12.828,0.38375
,0.0057103,-3.1697,13.174,0.38886
,0.0057169,-3.3699,13.519,0.39405
,0.0057198,-3.5702,13.865,0.39912
,0.0057178,-3.7707,14.21,0.4039
,0.0057101,-3.9712,14.556,0.40826
,0.005696,-4.1718,14.901,0.41208
,0.0056749,-4.3726,15.247,0.4153
,0.0056465,-4.5734,15.592,0.41787
,0.0056109,-4.7743,15.938,0.41981
,0.0055681,-4.9752,16.283,0.42117
,0.0055186,-5.1762,16.629,0.42202
,0.0054629,-5.3772,16.975,0.42246
,0.0044095,4.8011,0.011166,0.4218
,0.0045219,4.6017,0.35844,0.42179
,0.0046318,4.4025,0.70572,0.42179
,0.004739,4.2032,1.053,0.4218
,0.0048434,4.004,1.4003,0.42183
,0.0049447,3.8049,1.7475,0.4219
,0.0050429,3.6058,2.0948,0.42201
,0.0051377,3.4067,2.442,0.42217
,0.005229,3.2077,2.7892,0.42236
,0.0053165,3.0087,3.1364,0.42252
,0.0053998,2.8098,3.4835,0.42259
,0.0054781,2.6109,3.8306,0.42244
,0.0055507,2.412,4.1777,0.42194
,0.0056167,2.2131,4.5247,0.42094
,0.0056753,2.0143,4.8716,0.41928
,0.0057257,1.8155,5.2185,0.41683
,0.0057674,1.6167,5.5653,0.41351
,0.0058001,1.4179,5.912,0.40925
,0.0058237,1.2191,6.2586,0.40406
,0.0058385,1.0202,6.605,0.39799
,0.0058451,0.82127,6.9514,0.39114
,0.0058442,0.6223,7.2976,0.38369
,0.0058371,0.42325,7.6437,0.37582
,0.0058252,0.22412,7.9897,0.36778
,0.0058097,0.024911,8.3356,0.35982
,0.0057925,-0.17438,8.6814,0.35223
,0.0057748,-0.37373,9.0272,0.34525
,0.005758,-0.57315,9.3728,0.33916
,0.0057433,-0.77261,9.7185,0.33417
,0.0057317,-0.97211,10.064,0.33046
,0.0057236,-1.1716,10.41,0.32818
,0.0057196,-1.3712,10.755,0.32742
