############################################################
# group name of the atoms under study      : all
# total number of atoms in the group       : 512
# dimension of the system                  : 3 D
# number of atoms per unit cell            : 1
# dimension of the FFT mesh                : 8 x 8 x 8
# number of wait steps before measurement  : 50000
# frequency of the measurement             : 10
# output result after this many measurement: 5000
# number of processors used by this run    : 1
############################################################
# mapping information between lattice indices and atom id
# nx ny nz nucell
8 8 8 1
# l1 l2 l3 k atom_id
0.125 0.125 0.25 0.0343097 -7.46311e-20 0.0145698 -9.53177e-06 0.0164644 2.14375e-06 0.0145698 9.53177e-06 0.0176948 -4.92943e-20 0.00949601 -4.32404e-05 0.0164644 -2.14375e-06 0.00949601 4.32404e-05 0.056506 -1.43083e-19
0.125 0.125 0.375 0.0487023 1.54125e-19 0.0155213 1.74499e-06 0.0177427 -2.97645e-05 0.0155213 -1.74499e-06 0.0309458 9.6828e-20 0.0102483 3.22305e-05 0.0177427 2.97645e-05 0.0102483 -3.22305e-05 0.145521 1.87587e-19
0.125 0.125 0.5 0.0547294 6.64819e-20 0.00963149 3.20075e-05 0.00534104 0.00021387 0.00963149 -3.20075e-05 0.0438489 5.03506e-20 0.00320664 -0.000123078 0.00534104 -0.00021387 0.00320664 0.000123078 0.191827 4.91342e-20
0.125 0.125 0.625 0.0567051 -4.02213e-22 0.00294249 -0.00014505 -0.00686298 0.00018569 0.00294249 0.00014505 0.0527799 -6.33783e-21 -0.0039806 0.000160356 -0.00686298 -0.00018569 -0.0039806 -0.000160356 0.201062 5.6612e-20
0.125 0.125 0.75 0.04625 -6.8871e-20 0.000247707 -0.00155407 -0.0164003 -0.000127358 0.000247707 0.00155407 0.0430782 -3.94354e-20 -0.00982319 0.000130483 -0.0164003 0.000127358 -0.00982319 -0.000130483 0.163063 -3.87946e-19
0.125 0.125 0.875 0.0306628 -3.65785e-20 0.000405193 0.000488291 -0.0157205 0.000170433 0.000405193 -0.000488291 0.0303859 -7.13582e-20 -0.00905586 -0.000108897 -0.0157205 -0.000170433 -0.00905586 0.000108897 0.0804628 -2.96875e-19
0.125 0.25 0 0.0317713 2.1103e-19 0.0174646 0.000322595 -0.00711475 0.000335344 0.0174646 -0.000322595 0.0776271 1.4381e-19 -0.0278988 5.20417e-06 -0.00711475 -0.000335344 -0.0278988 -5.20417e-06 0.0437633 2.13504e-20
0.125 0.25 0.125 0.0347244 9.95702e-20 0.0209444 -2.81576e-05 0.00856819 3.01676e-07 0.0209444 2.81576e-05 0.0589504 7.25114e-21 -0.0048981 -1.13381e-05 0.00856819 -3.01676e-07 -0.0048981 1.13381e-05 0.0157187 1.08389e-20
0.125 0.25 0.25 0.0443386 1.46314e-19 0.0205782 -0.000156113 0.014582 0.000421531 0.0205782 0.000156113 0.0500249 2.71524e-19 0.0136506 -0.000397851 0.014582 -0.000421531 0.0136506 0.000397851 0.0402718 4.54093e-20
0.125 0.25 0.375 0.0648214 1.49823e-20 0.027806 -0.000202099 0.0152494 -0.000205891 0.027806 0.000202099 0.061182 -8.45044e-20 0.0288379 -0.000147449 0.0152494 0.000205891 0.0288379 0.000147449 0.108044 -2.3723e-19
0.125 0.25 0.5 0.0736389 -2.46202e-19 0.0258684 -8.10428e-05 0.00450813 6.90596e-05 0.0258684 8.10428e-05 0.0770586 -2.50305e-19 0.0234362 9.98337e-05 0.00450813 -6.90596e-05 0.0234362 -9.98337e-05 0.171706 4.80089e-22
0.125 0.25 0.625 0.0676046 -4.78334e-20 0.0212687 -0.000305566 -0.00970019 -5.20351e-05 0.0212687 0.000305566 0.0919669 -1.32325e-19 0.00537975 -0.00030408 -0.00970019 5.20351e-05 0.00537975 0.00030408 0.20712 -3.0736e-20
0.125 0.25 0.75 0.0585227 4.2206e-20 0.013381 0.000218084 -0.0167244 -0.000210193 0.013381 -0.000218084 0.099598 1.0806e-20 -0.0143817 -0.000114042 -0.0167244 0.000210193 -0.0143817 0.000114042 0.168536 1.85011e-20
0.125 0.25 0.875 0.0407851 1.6179e-20 0.0118088 -3.50153e-05 -0.0168041 6.32415e-05 0.0118088 3.50153e-05 0.0862579 -4.41243e-20 -0.0289062 0.000173939 -0.0168041 -6.32415e-05 -0.0289062 -0.000173939 0.106546 9.61239e-20
0.125 0.375 0 0.0462465 5.62746e-20 0.0154593 0.000731974 -0.00688356 0.00171924 0.0154593 -0.000731974 0.146979 -6.31059e-19 -0.0470604 -0.000284324 -0.00688356 -0.00171924 -0.0470604 0.000284324 0.0626878 -2.40523e-19
0.125 0.375 0.125 0.0507928 3.3487e-20 0.019637 1.6552e-05 0.00997261 -3.5921e-05 0.019637 -1.6552e-05 0.12893 1.02971e-19 -0.0254515 5.8303e-06 0.00997261 3.5921e-05 -0.0254515 -5.8303e-06 0.0384859 4.24744e-20
0.125 0.375 0.25 0.0670982 -2.62595e-19 0.0242941 1.52988e-05 0.0187005 2.27193e-05 0.0242941 -1.52988e-05 0.122634 -1.47095e-20 0.00858001 -0.000182661 0.0187005 -2.27193e-05 0.00858001 0.000182661 0.0515915 -1.55093e-19
0.125 0.375 0.375 0.0823858 -1.90444e-19 0.0236282 -2.46576e-06 0.016478 0.000100568 0.0236282 2.46576e-06 0.114487 -1.77662e-19 0.0364134 -4.1259e-05 0.016478 -0.000100568 0.0364134 4.1259e-05 0.0888692 -2.3405e-19
0.125 0.375 0.5 0.0942063 -4.92403e-21 0.0234872 -0.000219745 0.00197812 0.000122171 0.0234872 0.000219745 0.123052 -6.9121e-20 0.041276 -0.000176426 0.00197812 -0.000122171 0.041276 0.000176426 0.137923 -3.96491e-20
0.125 0.375 0.625 0.0821198 -3.65785e-20 0.016945 -0.000464247 -0.00893682 0.000134983 0.016945 0.000464247 0.132443 -7.07484e-20 0.0277149 -0.000112249 -0.00893682 -0.000134983 0.0277149 0.000112249 0.161573 -4.42102e-20
0.125 0.375 0.75 0.0706629 1.26618e-20 0.0141726 0.000101516 -0.0208301 -0.000127109 0.0141726 -0.000101516 0.156581 -2.31283e-21 -0.00351759 -0.000136471 -0.0208301 0.000127109 -0.00351759 0.000136471 0.162564 1.89344e-20
0.125 0.375 0.875 0.0574672 2.79175e-20 0.0127866 1.03176e-06 -0.0177549 4.16707e-05 0.0127866 -1.03176e-06 0.154048 2.176e-20 -0.0384452 7.09748e-05 -0.0177549 -4.16707e-05 -0.0384452 -7.09748e-05 0.113353 8.28946e-20
0.125 0.5 0 0.0542546 -6.39421e-21 0.00513695 0.000191184 -0.00733735 0.000219868 0.00513695 -0.000191184 0.192148 -3.37041e-20 -0.0553067 -0.000122182 -0.00733735 -0.000219868 -0.0553067 0.000122182 0.0691466 -1.12795e-20
0.125 0.5 0.125 0.0584148 -1.4007e-20 0.00896087 1.48338e-05 0.00929363 0.00014708 0.00896087 -1.48338e-05 0.179339 6.26524e-19 -0.0444444 -8.73569e-05 0.00929363 -0.00014708 -0.0444444 8.73569e-05 0.0596441 1.60733e-19
0.125 0.5 0.25 0.0720432 -1.40687e-20 0.012942 -0.00015636 0.0174208 0.000369329 0.012942 0.00015636 0.179052 -4.18093e-20 -0.011183 0.000220136 0.0174208 -0.000369329 -0.011183 -0.000220136 0.0717534 -2.81987e-21
0.125 0.5 0.375 0.0910465 1.42797e-19 0.0142341 4.24856e-05 0.0183186 4.30158e-05 0.0142341 -4.24856e-05 0.168211 -1.39988e-19 0.032713 -7.7357e-05 0.0183186 -4.30158e-05 0.032713 7.7357e-05 0.0982572 8.1522e-21
0.125 0.5 0.5 0.104307 -8.72257e-20 0.00937916 -0.000642296 0.00579009 0.000547241 0.00937916 0.000642296 0.157839 -2.98903e-19 0.0438547 -7.64735e-05 0.00579009 -0.000547241 0.0438547 7.64735e-05 0.127317 -9.70796e-20
0.125 0.5 0.625 0.106261 1.1677e-19 0.00894218 -0.000152881 -0.0123338 0.00052178 0.00894218 0.000152881 0.175958 5.6527e-20 0.0485973 0.000113079 -0.0123338 -0.00052178 0.0485973 -0.000113079 0.141553 1.59435e-19
0.125 0.5 0.75 0.0874791 7.09588e-20 0.00307855 2.10193e-05 -0.020711 1.34351e-05 0.00307855 -2.10193e-05 0.183879 9.44571e-20 0.0124768 7.15521e-05 -0.020711 -1.34351e-05 0.0124768 -7.15521e-05 0.126271 1.87439e-19
0.125 0.5 0.875 0.0693565 -3.86888e-21 0.00157685 -0.000222297 -0.0218009 0.000162587 0.00157685 0.000222297 0.188274 -7.97409e-20 -0.0286166 -0.000462366 -0.0218009 -0.000162587 -0.0286166 0.000462366 0.100481 -5.63975e-20
0.125 0.625 0 0.058221 4.15178e-20 -0.00976381 -4.64322e-05 -0.00854515 0.000101941 -0.00976381 4.64322e-05 0.190824 -1.09221e-19 -0.0481516 -6.70536e-05 -0.00854515 -0.000101941 -0.0481516 6.70536e-05 0.0610116 -2.81987e-20
0.125 0.625 0.125 0.058728 -1.38467e-20 -0.00505478 -0.000297575 0.00807574 -0.000166251 -0.00505478 0.000297575 0.193283 1.46158e-20 -0.0545571 5.06702e-05 0.00807574 0.000166251 -0.0545571 -5.06702e-05 0.0718297 -2.53789e-20
0.125 0.625 0.25 0.0712714 -3.30614e-20 -0.00226821 -0.000220884 0.0197286 9.06148e-05 -0.00226821 0.000220884 0.190851 -9.2627e-20 -0.0297869 2.17392e-05 0.0197286 -9.06148e-05 -0.0297869 -2.17392e-05 0.10099 -9.75073e-20
0.125 0.625 0.375 0.0869886 5.62746e-20 -0.00259101 0.000255159 0.0187907 -0.00026466 -0.00259101 -0.000255159 0.179293 -2.09609e-20 0.0121322 -0.000393575 0.0187907 0.00026466 0.0121322 0.000393575 0.123136 6.88328e-20
0.125 0.625 0.5 0.11157 4.57231e-21 -0.00438739 0.000319654 0.00657247 0.000131786 -0.00438739 -0.000319654 0.177516 -1.06847e-19 0.047606 -9.76268e-05 0.00657247 -0.000131786 0.047606 9.76268e-05 0.145291 -1.31018e-19
0.125 0.625 0.625 0.10597 -3.93922e-20 -0.010486 -0.000338649 -0.00711629 0.000521672 -0.010486 0.000338649 0.164169 -9.84131e-20 0.0533358 6.8615e-05 -0.00711629 -0.000521672 0.0533358 -6.8615e-05 0.12579 3.01594e-20
0.125 0.625 0.75 0.0963528 1.6179e-19 -0.00967014 0.000173813 -0.0187932 -0.000386668 -0.00967014 -0.000173813 0.159735 1.11885e-19 0.0254784 1.1621e-05 -0.0187932 0.000386668 0.0254784 -1.1621e-05 0.101557 2.48759e-19
0.125 0.625 0.875 0.0784765 -4.14694e-20 -0.0137892 5.74348e-05 -0.0216746 0.000111506 -0.0137892 -5.74348e-05 0.190417 -7.68385e-20 -0.0125372 0.000297786 -0.0216746 -0.000111506 -0.0125372 -0.000297786 0.0772864 -1.21255e-19
0.125 0.75 0 0.0490442 -1.59534e-19 -0.0208695 -1.58406e-06 -0.00975752 7.22505e-05 -0.0208695 1.58406e-06 0.132762 2.2598e-19 -0.0267592 -9.37927e-05 -0.00975752 -7.22505e-05 -0.0267592 9.37927e-05 0.0366264 -4.79379e-20
0.125 0.75 0.125 0.0473315 -7.87845e-20 -0.0143844 0.00043364 0.00709107 0.00118698 -0.0143844 -0.00043364 0.142656 2.65397e-20 -0.0446051 2.02762e-05 0.00709107 -0.00118698 -0.0446051 -2.02762e-05 0.0625789 4.37291e-20
0.125 0.75 0.25 0.0575439 -2.53236e-20 -0.0121972 -0.000176619 0.0167713 -8.396e-05 -0.0121972 0.000176619 0.149175 -4.64325e-20 -0.0362212 0.000148131 0.0167713 8.396e-05 -0.0362212 -0.000148131 0.110612 -3.28869e-20
0.125 0.75 0.375 0.0783546 8.61705e-21 -0.0130253 4.24126e-05 0.0186152 3.46045e-05 -0.0130253 -4.24126e-05 0.158187 -1.73474e-20 -0.00227693 -0.000478123 0.0186152 -3.46045e-05 -0.00227693 0.000478123 0.161387 3.43536e-20
0.125 0.75 0.5 0.0910279 1.96961e-20 -0.0165819 1.07707e-05 0.00870084 -0.000323087 -0.0165819 -1.07707e-05 0.141787 3.18557e-19 0.030055 0.000691487 0.00870084 0.000323087 0.030055 -0.000691487 0.173465 4.86055e-19
0.125 0.75 0.625 0.0908536 -4.74817e-20 -0.0225249 -5.74491e-05 -0.00596759 4.65877e-05 -0.0225249 5.74491e-05 0.124061 -4.62886e-19 0.0448679 -2.88563e-05 -0.00596759 -4.65877e-05 0.0448679 2.88563e-05 0.138529 -4.67168e-19
0.125 0.75 0.75 0.0819918 4.72707e-19 -0.0215587 0.000629381 -0.0142785 -0.000944029 -0.0215587 -0.000629381 0.110917 1.07815e-18 0.0324899 -0.000595406 -0.0142785 0.000944029 0.0324899 0.000595406 0.0890436 6.35455e-19
0.125 0.75 0.875 0.0667892 2.33208e-20 -0.0279414 5.89673e-06 -0.0206206 -8.42391e-05 -0.0279414 -5.89673e-06 0.129777 -2.19637e-21 0.010067 -2.42596e-05 -0.0206206 8.42391e-05 0.010067 2.42596e-05 0.0497134 2.89037e-20
0.125 0.875 0 0.0366589 -3.62507e-20 -0.0228148 1.53772e-05 -0.00921915 -1.2049e-05 -0.0228148 -1.53772e-05 0.0631703 7.70193e-20 -0.00535728 5.18387e-05 -0.00921915 1.2049e-05 -0.00535728 -5.18387e-05 0.0161324 -3.24286e-20
0.125 0.875 0.125 0.0306813 1.33652e-20 -0.0145704 5.02976e-05 0.00542306 0.000144896 -0.0145704 -5.02976e-05 0.0688156 -5.92868e-20 -0.0220253 0.000164125 0.00542306 -0.000144896 -0.0220253 -0.000164125 0.0423944 -1.99552e-20
0.125 0.875 0.25 0.0428305 -6.14625e-20 -0.0107841 -3.18198e-05 0.0152367 6.4863e-05 -0.0107841 3.18198e-05 0.08583 -1.02468e-19 -0.0249533 5.62017e-05 0.0152367 -6.4863e-05 -0.0249533 -5.62017e-05 0.10349 -1.22777e-19
0.125 0.875 0.375 0.0556547 -1.40687e-21 -0.0135877 0.000205298 0.0176141 -8.97445e-05 -0.0135877 -0.000205298 0.0971706 -8.6265e-21 -0.0155046 8.13651e-06 0.0176141 8.97445e-05 -0.0155046 -8.13651e-06 0.171584 -1.70189e-20
0.125 0.875 0.5 0.0636346 -3.66664e-20 -0.0201239 9.20129e-05 0.00844086 1.22434e-05 -0.0201239 -9.20129e-05 0.0870071 -6.66917e-20 0.00510804 0.000107568 0.00844086 -1.22434e-05 0.00510804 -0.000107568 0.187422 7.77909e-20
0.125 0.875 0.625 0.0767812 -7.36971e-20 -0.0236936 7.37395e-06 -0.00446973 -7.76581e-05 -0.0236936 -7.37395e-06 0.0790463 -1.18306e-19 0.0225842 -0.000229199 -0.00446973 7.76581e-05 0.0225842 0.000229199 0.171328 -1.26186e-19
0.125 0.875 0.75 0.061734 1.17442e-19 -0.024483 -4.14487e-05 -0.0205767 1.25277e-05 -0.024483 4.14487e-05 0.0619786 5.49279e-20 0.0318997 -3.68217e-05 -0.0205767 -1.25277e-05 0.0318997 3.68217e-05 0.106796 1.70865e-19
0.125 0.875 0.875 0.0502572 -3.37648e-19 -0.0290034 0.000108566 -0.0202765 -0.000238714 -0.0290034 -0.000108566 0.0578485 -5.02746e-19 0.0196887 -7.88869e-05 -0.0202765 0.000238714 0.0196887 7.88869e-05 0.0441471 8.26547e-20
0.25 0 0 0.0780879 -1.73634e-16 -0.0344751 -4.43028e-05 -0.0243652 7.09193e-05 -0.0344751 4.43028e-05 0.0383488 -5.75189e-17 0.014557 -7.66454e-07 -0.0243652 -7.09193e-05 0.014557 7.66454e-07 0.0279189 -5.03615e-17
0.25 0 0.125 0.0743143 4.61437e-20 -0.0258649 5.48676e-05 -0.00135119 -9.22151e-05 -0.0258649 -5.48676e-05 0.0445924 2.15434e-20 0.000273785 -0.000259877 -0.00135119 9.22151e-05 0.000273785 0.000259877 0.0251767 4.5823e-21
0.25 0 0.25 0.0739242 2.51133e-19 -0.0130823 -0.000877974 0.0216608 -0.000448813 -0.0130823 0.000877974 0.0613427 1.4467e-19 -0.010789 -0.000880855 0.0216608 0.000448813 -0.010789 0.000880855 0.0651838 0
0.25 0 0.375 0.088952 1.53148e-19 -0.014536 -0.000625806 0.0393524 -0.000278996 -0.014536 0.000625806 0.0724982 1.35207e-19 -0.0225559 -0.000357164 0.0393524 0.000278996 -0.0225559 0.000357164 0.140284 9.22917e-19
0.25 0 0.5 0.0985187 3.90135e-20 -0.0179435 -0.000157069 0.0242809 0.000109433 -0.0179435 0.000157069 0.0771814 5.63363e-21 -0.0141631 -0.000167926 0.0242809 -0.000109433 -0.0141631 0.000167926 0.177502 -1.23132e-19
0.25 0 0.625 0.111746 4.13553e-20 -0.0315007 9.47367e-05 0.00181891 -3.37423e-05 -0.0315007 -9.47367e-05 0.074968 2.49992e-20 -0.00104138 -7.82365e-05 0.00181891 3.37423e-05 -0.00104138 7.82365e-05 0.18462 6.66021e-21
0.25 0 0.75 0.0985848 -8.09449e-20 -0.0357275 0.000138599 -0.0246996 0.000132986 -0.0357275 -0.000138599 0.0567299 -7.05964e-20 0.0142241 -1.4881e-05 -0.0246996 -0.000132986 0.0142241 1.4881e-05 0.139516 -7.42865e-20
0.25 0 0.875 0.0960588 4.5295e-19 -0.0435911 8.20783e-05 -0.03535 -2.51723e-05 -0.0435911 -8.20783e-05 0.0458144 1.97177e-19 0.020451 5.95717e-05 -0.03535 2.51723e-05 0.020451 -5.95717e-05 0.0815448 3.34385e-20
0.25 0.125 0 0.0729548 3.8912e-20 -0.00898077 -3.79263e-05 -0.0222887 -5.02084e-05 -0.00898077 3.79263e-05 0.028721 1.47883e-20 0.00679996 -0.000178559 -0.0222887 5.02084e-05 0.00679996 0.000178559 0.0424191 1.37456e-20
0.25 0.125 0.125 0.0733475 3.38575e-22 -6.09989e-05 -4.34234e-05 -2.35341e-05 -1.81035e-05 -6.09989e-05 4.34234e-05 0.0244004 3.42785e-20 0.0109255 -3.8024e-06 -2.35341e-05 1.81035e-05 0.0109255 3.8024e-06 0.016712 2.36509e-20
0.25 0.125 0.25 0.0715728 -3.21015e-19 0.00918813 -0.000102724 0.0218038 0.000133303 0.00918813 0.000102724 0.0279338 -2.25345e-20 0.00634705 -0.000141192 0.0218038 -0.000133303 0.00634705 0.000141192 0.0420482 -1.09226e-19
0.25 0.125 0.375 0.0852703 -1.40457e-19 0.0153097 4.81141e-05 0.0315814 3.48608e-05 0.0153097 -4.81141e-05 0.0399989 -4.8238e-20 -0.00127632 6.79201e-05 0.0315814 -3.48608e-05 -0.00127632 -6.79201e-05 0.106177 -4.6995e-20
0.25 0.125 0.5 0.102092 -8.59351e-20 0.0131062 -4.71399e-07 0.0214254 0.000139372 0.0131062 4.71399e-07 0.0515679 5.98573e-21 -0.00807395 -0.000151743 0.0214254 -0.000139372 -0.00807395 0.000151743 0.172205 -1.27481e-19
0.25 0.125 0.625 0.10343 -1.33387e-21 -0.000156209 -9.99697e-05 -0.000155805 0.000227974 -0.000156209 9.99697e-05 0.0610012 3.88632e-20 -0.00974868 0.000108935 -0.000155805 -0.000227974 -0.00974868 -0.000108935 0.192442 1.22344e-19
0.25 0.125 0.75 0.0967241 1.80499e-19 -0.00975451 0.000225983 -0.0223521 4.3942e-05 -0.00975451 -0.000225983 0.0566402 5.61602e-20 -0.00711692 -3.01964e-05 -0.0223521 -4.3942e-05 -0.00711692 3.01964e-05 0.170075 1.97825e-19
0.25 0.125 0.875 0.086966 -4.36922e-20 -0.0147475 0.000204077 -0.0348519 -8.39182e-05 -0.0147475 -0.000204077 0.0415571 4.99985e-20 -0.000163261 -4.94832e-05 -0.0348519 8.39182e-05 -0.000163261 4.94832e-05 0.109585 -2.81587e-19
0.25 0.25 0 0.0762286 2.42758e-20 0.0157021 0.000580972 -0.0234664 0.000447875 0.0157021 -0.000580972 0.0593287 2.02811e-19 -0.012683 -0.000704085 -0.0234664 -0.000447875 -0.012683 0.000704085 0.0671131 1.6472e-19
0.25 0.25 0.125 0.0740558 5.70105e-20 0.0246798 5.0616e-05 0.00121784 7.30612e-05 0.0246798 -5.0616e-05 0.0456093 2.84333e-20 0.00072788 0.00010288 0.00121784 -7.30612e-05 0.00072788 -0.00010288 0.0265873 -1.76242e-21
0.25 0.25 0.25 0.0831247 -1.09694e-18 0.037009 -0.000149715 0.0259313 3.75055e-05 0.037009 0.000149715 0.0403731 -3.9912e-19 0.0148084 0.000142398 0.0259313 -3.75055e-05 0.0148084 -0.000142398 0.0307717 -3.10186e-19
0.25 0.25 0.375 0.0953138 -7.87531e-19 0.0425453 8.61805e-05 0.0377901 0.000125046 0.0425453 -8.61805e-05 0.0463047 -2.58091e-19 0.0218218 3.51087e-05 0.0377901 -0.000125046 0.0218218 -3.51087e-05 0.0772744 -3.68339e-19
0.25 0.25 0.5 0.100334 -1.52348e-19 0.0376332 1.11786e-05 0.0192023 -1.14924e-05 0.0376332 -1.11786e-05 0.0570702 -1.29573e-19 0.0110445 3.87727e-05 0.0192023 1.14924e-05 0.0110445 -3.87727e-05 0.137732 2.64112e-19
0.25 0.25 0.625 0.103276 2.05115e-20 0.0292861 -7.3062e-05 -0.00199077 -0.000268111 0.0292861 7.3062e-05 0.0692471 1.49203e-20 -0.00109376 4.63293e-05 -0.00199077 0.000268111 -0.00109376 -4.63293e-05 0.185617 -1.82334e-21
0.25 0.25 0.75 0.104542 3.16545e-19 0.0211443 0.000175234 -0.0241908 -0.000216558 0.0211443 -0.000175234 0.0799082 2.84498e-19 -0.0141704 -0.00031718 -0.0241908 0.000216558 -0.0141704 0.00031718 0.185697 3.59367e-19
0.25 0.25 0.875 0.0863179 -3.24571e-19 0.0131303 0.00113996 -0.032674 0.000249681 0.0131303 -0.00113996 0.0694128 -4.28156e-19 -0.0194642 -0.000642422 -0.032674 -0.000249681 -0.0194642 0.000642422 0.129506 -4.3697e-19
0.25 0.375 0 0.0850075 1.12549e-19 0.0289387 -0.000361292 -0.0235416 -0.000400693 0.0289387 0.000361292 0.111061 2.57369e-20 -0.0347845 0.000510987 -0.0235416 0.000400693 -0.0347845 -0.000510987 0.0897059 5.51128e-20
0.25 0.375 0.125 0.0881867 -4.49161e-20 0.0397178 0.000241481 0.00155463 -0.000230593 0.0397178 -0.000241481 0.104324 -2.15738e-19 -0.0218865 -4.33576e-05 0.00155463 0.000230593 -0.0218865 4.33576e-05 0.0495238 -8.03664e-20
0.25 0.375 0.25 0.095114 -4.72429e-20 0.047144 -6.8289e-05 0.0287236 8.28669e-05 0.047144 6.8289e-05 0.089477 -1.41915e-19 0.00465052 8.20776e-05 0.0287236 -8.28669e-05 0.00465052 -8.20776e-05 0.0368089 4.40605e-20
0.25 0.375 0.375 0.106191 -5.65318e-19 0.0511184 -0.00100307 0.0360515 0.00127208 0.0511184 0.00100307 0.0835634 9.01381e-20 0.0276921 -0.00192522 0.0360515 -0.00127208 0.0276921 0.00192522 0.0643212 -7.21888e-19
0.25 0.375 0.5 0.12036 -2.17496e-19 0.049582 8.19872e-05 0.0196734 6.93833e-05 0.049582 -8.19872e-05 0.0908048 -2.64781e-19 0.0347406 0.000206407 0.0196734 -6.93833e-05 0.0347406 -0.000206407 0.118834 -1.84597e-19
0.25 0.375 0.625 0.124026 -1.15585e-19 0.0423742 -0.000346663 -0.00518732 -0.00137075 0.0423742 0.000346663 0.107049 2.25345e-19 0.0190777 -0.000803733 -0.00518732 0.00137075 0.0190777 0.000803733 0.157538 1.42254e-19
0.25 0.375 0.75 0.114181 -3.37648e-19 0.0317169 -0.000302029 -0.025108 -0.00085231 0.0317169 0.000302029 0.121669 -3.32609e-19 -0.00263015 -0.000366102 -0.025108 0.00085231 -0.00263015 0.000366102 0.167476 2.55768e-20
0.25 0.375 0.875 0.0930904 1.68824e-19 0.02546 -0.000311593 -0.0358089 -0.0002759 0.02546 0.000311593 0.120814 8.87802e-20 -0.0227916 -9.43306e-05 -0.0358089 0.0002759 -0.0227916 9.43306e-05 0.137839 6.18765e-20
0.25 0.5 0 0.0974541 -2.90883e-20 0.0209309 0.00012396 -0.0276256 -0.000218096 0.0209309 -0.00012396 0.166924 -9.08424e-20 -0.0487108 -8.80274e-05 -0.0276256 0.000218096 -0.0487108 8.80274e-05 0.0989646 -6.20372e-20
0.25 0.5 0.125 0.0917128 -7.31422e-20 0.0277323 0.000217326 -0.000174342 0.00014136 0.0277323 -0.000217326 0.158778 -2.69593e-19 -0.0448784 -4.65916e-06 -0.000174342 -0.00014136 -0.0448784 4.65916e-06 0.0711078 -3.01374e-20
0.25 0.5 0.25 0.104362 -1.76062e-19 0.0327394 -0.000400893 0.0286765 9.60145e-05 0.0327394 0.000400893 0.142372 -4.91671e-19 -0.0165847 0.000203167 0.0286765 -9.60145e-05 -0.0165847 -0.000203167 0.0622125 1.31653e-19
0.25 0.5 0.375 0.117149 3.13497e-20 0.0324756 0.000217923 0.0385204 8.82576e-05 0.0324756 -0.000217923 0.133281 3.35904e-20 0.0165976 -1.28053e-05 0.0385204 -8.82576e-05 0.0165976 1.28053e-05 0.0713626 -3.45435e-20
0.25 0.5 0.5 0.128363 7.87501e-21 0.0407295 -0.000317969 0.0288787 -0.000167787 0.0407295 0.000317969 0.131822 -7.25168e-20 0.0456288 -0.000193273 0.0288787 0.000167787 0.0456288 0.000193273 0.0992239 -6.19932e-20
0.25 0.5 0.625 0.129523 -1.58347e-19 0.0301939 9.30993e-05 0.000901573 4.13368e-05 0.0301939 -9.30993e-05 0.138884 -1.40865e-19 0.0457463 0.000306976 0.000901573 -4.13368e-05 0.0457463 -0.000306976 0.125745 1.09975e-19
0.25 0.5 0.75 0.125644 -1.51942e-19 0.0175576 -0.00044797 -0.0285199 -0.000296861 0.0175576 0.00044797 0.149826 -1.87356e-19 0.0192555 -0.00057862 -0.0285199 0.000296861 0.0192555 0.00057862 0.141426 6.24933e-21
0.25 0.5 0.875 0.114833 -1.435e-19 0.0131715 0.000208493 -0.0337741 0.000147986 0.0131715 -0.000208493 0.155278 -9.43311e-20 -0.0166765 -0.000153421 -0.0337741 -0.000147986 -0.0166765 0.000153421 0.127231 -1.51968e-19
0.25 0.625 0 0.107486 -2.24051e-19 -0.00810542 0.000295281 -0.0283599 -0.000355862 -0.00810542 -0.000295281 0.167341 -6.93862e-20 -0.0340119 0.000263532 -0.0283599 0.000355862 -0.0340119 -0.000263532 0.0865517 -1.69192e-19
0.25 0.625 0.125 0.108133 1.16764e-21 -0.000170386 0.000268489 1.30683e-05 -0.000105756 -0.000170386 -0.000268489 0.180517 -1.7855e-19 -0.0543016 1.38206e-05 1.30683e-05 0.000105756 -0.0543016 -1.38206e-05 0.0798004 -7.83162e-20
0.25 0.625 0.25 0.101733 -3.07202e-19 0.00566081 -0.000418685 0.0243716 0.000314051 0.00566081 0.000418685 0.176 3.71641e-19 -0.0378132 0.000385812 0.0243716 -0.000314051 -0.0378132 -0.000385812 0.0874082 -3.38385e-20
0.25 0.625 0.375 0.123349 -2.77034e-19 0.00998309 -8.36228e-05 0.0382355 0.000113579 0.00998309 8.36228e-05 0.166319 -6.45956e-20 -0.000464038 5.15754e-05 0.0382355 -0.000113579 -0.000464038 -5.15754e-05 0.101766 -1.71462e-19
0.25 0.625 0.5 0.133194 -2.15068e-20 0.0081946 -0.000460317 0.0316196 -0.000293032 0.0081946 0.000460317 0.156235 -3.43789e-19 0.0429515 0.000262769 0.0316196 0.000293032 0.0429515 -0.000262769 0.10391 -1.97391e-19
0.25 0.625 0.625 0.142828 4.77349e-22 7.61692e-06 -0.000817387 7.1842e-05 -0.00054562 7.61692e-06 0.000817387 0.149936 3.28321e-19 0.0489866 0.000181446 7.1842e-05 0.00054562 0.0489866 -0.000181446 0.115654 2.48479e-19
0.25 0.625 0.75 0.136396 -1.35202e-19 -0.00795331 0.000442211 -0.0267733 0.000451292 -0.00795331 -0.000442211 0.155761 2.94249e-19 0.036469 0.000135357 -0.0267733 -0.000451292 0.036469 -0.000135357 0.112548 1.01515e-19
