# LAMMPS data file

4440 atoms
4 atom types

0.0 26.789730072 xlo xhi
0.0 46.5447616577 ylo yhi
0.0 39.9525647336 zlo zhi
0.0 -7.2980511784 0.0 xy xz yz
528 1 0.0 -4.13405186 34.908571243 29.96442355
529 1 0.0 -0.485026271 44.21752302 9.988141183
530 1 0.0 -4.13405186 44.21752302 29.96442355
531 1 0.0 4.872919723 6.981714526 9.988141183
532 1 0.0 1.223894134 6.981714526 29.96442355
533 1 0.0 4.872919723 16.290666303 9.988141183
534 1 0.0 1.223894134 16.290666303 29.96442355
535 1 0.0 4.872919723 25.599619467 9.988141183
536 1 0.0 1.223894134 25.599619467 29.96442355
537 1 0.0 4.872919723 34.908571243 9.988141183
538 1 0.0 1.223894134 34.908571243 29.96442355
539 1 0.0 4.872919723 44.21752302 9.988141183
540 1 0.0 1.223894134 44.21752302 29.96442355
541 1 0.0 10.230865418 6.981714526 9.988141183
542 1 0.0 6.581839829 6.981714526 29.96442355
543 1 0.0 10.230865418 16.290666303 9.988141183
544 1 0.0 6.581839829 16.290666303 29.96442355
545 1 0.0 10.230865418 25.599619467 9.988141183
546 1 0.0 6.581839829 25.599619467 29.96442355
547 1 0.0 10.230865418 34.908571243 9.988141183
548 1 0.0 6.581839829 34.908571243 29.96442355
549 1 0.0 10.230865418 44.21752302 9.988141183
550 1 0.0 6.581839829 44.21752302 29.96442355
551 1 0.0 15.588811113 6.981714526 9.988141183
552 1 0.0 11.939785524 6.981714526 29.96442355
553 1 0.0 15.588811113 16.290666303 9.988141183
554 1 0.0 11.939785524 16.290666303 29.96442355
555 1 0.0 15.588811113 25.599619467 9.988141183
556 1 0.0 11.939785524 25.599619467 29.96442355
557 1 0.0 15.588811113 34.908571243 9.988141183
558 1 0.0 11.939785524 34.908571243 29.96442355
559 1 0.0 15.588811113 44.21752302 9.988141183
560 1 0.0 11.939785524 44.21752302 29.96442355
561 1 0.0 20.946758405 6.981714526 9.988141183
562 1 0.0 17.297732816 6.981714526 29.96442355
563 1 0.0 20.946758405 16.290666303 9.988141183
564 1 0.0 17.297732816 16.290666303 29.96442355
565 1 0.0 20.946758405 25.599619467 9.988141183
566 1 0.0 17.297732816 25.599619467 29.96442355
567 1 0.0 20.946758405 34.908571243 9.988141183
568 1 0.0 17.297732816 34.908571243 29.96442355
569 1 0.0 20.946758405 44.21752302 9.988141183
570 1 0.0 17.297732816 44.21752302 29.96442355
571 1 0.0 2.222844848 5.444480302 2.497035296
572 1 0.0 -1.426180741 5.444480302 22.473317663
573 1 0.0 2.222844848 14.753432773 2.497035296
574 1 0.0 -1.426180741 14.753432773 22.473317663
575 1 0.0 2.222844848 24.062385936 2.497035296
576 1 0.0 -1.426180741 24.062385936 22.473317663
577 1 0.0 2.222844848 33.371337713 2.497035296
578 1 0.0 -1.426180741 33.371337713 22.473317663
579 1 0.0 2.222844848 42.68028949 2.497035296
580 1 0.0 -1.426180741 42.68028949 22.473317663
581 1 0.0 7.580791142 5.444480302 2.497035296
582 1 0.0 3.931765553 5.444480302 22.473317663
583 1 0.0 7.580791142 14.753432773 2.497035296
584 1 0.0 3.931765553 14.753432773 22.473317663
585 1 0.0 7.580791142 24.062385936 2.497035296
586 1 0.0 3.931765553 24.062385936 22.473317663
587 1 0.0 7.580791142 33.371337713 2.497035296
588 1 0.0 3.931765553 33.371337713 22.473317663
589 1 0.0 7.580791142 42.68028949 2.497035296
590 1 0.0 3.931765553 42.68028949 22.473317663
591 1 0.0 12.938736837 5.444480302 2.497035296
592 1 0.0 9.289711248 5.444480302 22.473317663
593 1 0.0 12.938736837 14.753432773 2.497035296
594 1 0.0 9.289711248 14.753432773 22.473317663
595 1 0.0 12.938736837 24.062385936 2.497035296
596 1 0.0 9.289711248 24.062385936 22.473317663
597 1 0.0 12.938736837 33.371337713 2.497035296
598 1 0.0 9.289711248 33.371337713 22.473317663
599 1 0.0 12.938736837 42.68028949 2.497035296
600 1 0.0 9.289711248 42.68028949 22.473317663
601 1 0.0 18.296682532 5.444480302 2.497035296
602 1 0.0 14.647656943 5.444480302 22.473317663
603 1 0.0 18.296682532 14.753432773 2.497035296
604 1 0.0 14.647656943 14.753432773 22.473317663
605 1 0.0 18.296682532 24.062385936 2.497035296
606 1 0.0 14.647656943 24.062385936 22.473317663
607 1 0.0 18.296682532 33.371337713 2.497035296
608 1 0.0 14.647656943 33.371337713 22.473317663
609 1 0.0 18.296682532 42.68028949 2.497035296
610 1 0.0 14.647656943 42.68028949 22.473317663
611 1 0.0 23.654628227 5.444480302 2.497035296
612 1 0.0 20.005602638 5.444480302 22.473317663
613 1 0.0 23.654628227 14.753432773 2.497035296
614 1 0.0 20.005602638 14.753432773 22.473317663
615 1 0.0 23.654628227 24.062385936 2.497035296
616 1 0.0 20.005602638 24.062385936 22.473317663
617 1 0.0 23.654628227 33.371337713 2.497035296
618 1 0.0 20.005602638 33.371337713 22.473317663
619 1 0.0 23.654628227 42.68028949 2.497035296
620 1 0.0 20.005602638 42.68028949 22.473317663
621 1 0.0 0.398332054 5.444480302 12.485176479
622 1 0.0 -3.250693535 5.444480302 32.461458846
623 1 0.0 0.398332054 14.753432773 12.485176479
624 1 0.0 -3.250693535 14.753432773 32.461458846
625 1 0.0 0.398332054 24.062385936 12.485176479
626 1 0.0 -3.250693535 24.062385936 32.461458846
627 1 0.0 0.398332054 33.371337713 12.485176479
628 1 0.0 -3.250693535 33.371337713 32.461458846
629 1 0.0 0.398332054 42.68028949 12.485176479
630 1 0.0 -3.250693535 42.68028949 32.461458846
631 1 0.0 5.756278348 5.444480302 12.485176479
632 1 0.0 2.107252758 5.444480302 32.461458846
633 1 0.0 5.756278348 14.753432773 12.485176479
634 1 0.0 2.107252758 14.753432773 32.461458846
635 1 0.0 5.756278348 24.062385936 12.485176479
636 1 0.0 2.107252758 24.062385936 32.461458846
637 1 0.0 5.756278348 33.371337713 12.485176479
638 1 0.0 2.107252758 33.371337713 32.461458846
639 1 0.0 5.756278348 42.68028949 12.485176479
640 1 0.0 2.107252758 42.68028949 32.461458846
641 1 0.0 11.114224043 5.444480302 12.485176479
642 1 0.0 7.465198454 5.444480302 32.461458846
643 1 0.0 11.114224043 14.753432773 12.485176479
644 1 0.0 7.465198454 14.753432773 32.461458846
645 1 0.0 11.114224043 24.062385936 12.485176479
646 1 0.0 7.465198454 24.062385936 32.461458846
647 1 0.0 11.114224043 33.371337713 12.485176479
648 1 0.0 7.465198454 33.371337713 32.461458846
649 1 0.0 11.114224043 42.68028949 12.485176479
650 1 0.0 7.465198454 42.68028949 32.461458846
651 1 0.0 16.472169738 5.444480302 12.485176479
652 1 0.0 12.823144149 5.444480302 32.461458846
653 1 0.0 16.472169738 14.753432773 12.485176479
654 1 0.0 12.823144149 14.753432773 32.461458846
655 1 0.0 16.472169738 24.062385936 12.485176479
656 1 0.0 12.823144149 24.062385936 32.461458846
657 1 0.0 16.472169738 33.371337713 12.485176479
658 1 0.0 12.823144149 33.371337713 32.461458846
659 1 0.0 16.472169738 42.68028949 12.485176479
660 1 0.0 12.823144149 42.68028949 32.461458846
661 1 0.0 21.830115433 5.444480302 12.485176479
662 1 0.0 18.181089844 5.444480302 32.461458846
663 1 0.0 21.830115433 14.753432773 12.485176479
664 1 0.0 18.181089844 14.753432773 32.461458846
665 1 0.0 21.830115433 24.062385936 12.485176479
666 1 0.0 18.181089844 24.062385936 32.461458846
667 1 0.0 21.830115433 33.371337713 12.485176479
668 1 0.0 18.181089844 33.371337713 32.461458846
669 1 0.0 21.830115433 42.68028949 12.485176479
670 1 0.0 18.181089844 42.68028949 32.461458846
671 1 0.0 -1.368384596 8.518948056 7.491105888
672 1 0.0 -5.017410185 8.518948056 27.467388254
673 1 0.0 -1.368384596 17.827899833 7.491105888
674 1 0.0 -5.017410185 17.827899833 27.467388254
675 1 0.0 -1.368384596 27.136852997 7.491105888
676 1 0.0 -5.017410185 27.136852997 27.467388254
677 1 0.0 -1.368384596 36.445804774 7.491105888
678 1 0.0 -5.017410185 36.445804774 27.467388254
679 1 0.0 -1.368384596 45.75475655 7.491105888
680 1 0.0 -5.017410185 45.75475655 27.467388254
681 1 0.0 3.989561498 8.518948056 7.491105888
682 1 0.0 0.340535909 8.518948056 27.467388254
683 1 0.0 3.989561498 17.827899833 7.491105888
684 1 0.0 0.340535909 17.827899833 27.467388254
685 1 0.0 3.989561498 27.136852997 7.491105888
686 1 0.0 0.340535909 27.136852997 27.467388254
687 1 0.0 3.989561498 36.445804774 7.491105888
688 1 0.0 0.340535909 36.445804774 27.467388254
689 1 0.0 3.989561498 45.75475655 7.491105888
690 1 0.0 0.340535909 45.75475655 27.467388254
691 1 0.0 9.347507593 8.518948056 7.491105888
692 1 0.0 5.698482003 8.518948056 27.467388254
693 1 0.0 9.347507593 17.827899833 7.491105888
694 1 0.0 5.698482003 17.827899833 27.467388254
695 1 0.0 9.347507593 27.136852997 7.491105888
696 1 0.0 5.698482003 27.136852997 27.467388254
697 1 0.0 9.347507593 36.445804774 7.491105888
698 1 0.0 5.698482003 36.445804774 27.467388254
699 1 0.0 9.347507593 45.75475655 7.491105888
700 1 0.0 5.698482003 45.75475655 27.467388254
701 1 0.0 20.063399781 8.518948056 7.491105888
702 1 0.0 16.414374192 8.518948056 27.467388254
703 1 0.0 20.063399781 17.827899833 7.491105888
704 1 0.0 16.414374192 17.827899833 27.467388254
705 1 0.0 20.063399781 27.136852997 7.491105888
706 1 0.0 16.414374192 27.136852997 27.467388254
707 1 0.0 20.063399781 36.445804774 7.491105888
708 1 0.0 16.414374192 36.445804774 27.467388254
709 1 0.0 20.063399781 45.75475655 7.491105888
710 1 0.0 16.414374192 45.75475655 27.467388254
711 1 0.0 -3.192897173 8.518948056 17.47924588
712 1 0.0 -6.84192298 8.518948056 37.455529438
713 1 0.0 -3.192897173 17.827899833 17.47924588
714 1 0.0 -6.84192298 17.827899833 37.455529438
715 1 0.0 -3.192897173 27.136852997 17.47924588
716 1 0.0 -6.84192298 27.136852997 37.455529438
717 1 0.0 -3.192897173 36.445804774 17.47924588
718 1 0.0 -6.84192298 36.445804774 37.455529438
719 1 0.0 -3.192897173 45.75475655 17.47924588
720 1 0.0 -6.84192298 45.75475655 37.455529438
721 1 0.0 2.165048921 8.518948056 17.47924588
722 1 0.0 -1.483976886 8.518948056 37.455529438
723 1 0.0 2.165048921 17.827899833 17.47924588
724 1 0.0 -1.483976886 17.827899833 37.455529438
725 1 0.0 2.165048921 27.136852997 17.47924588
726 1 0.0 -1.483976886 27.136852997 37.455529438
727 1 0.0 2.165048921 36.445804774 17.47924588
728 1 0.0 -1.483976886 36.445804774 37.455529438
729 1 0.0 2.165048921 45.75475655 17.47924588
730 1 0.0 -1.483976886 45.75475655 37.455529438
731 1 0.0 7.522995015 8.518948056 17.47924588
732 1 0.0 3.873969209 8.518948056 37.455529438
733 1 0.0 7.522995015 17.827899833 17.47924588
734 1 0.0 3.873969209 17.827899833 37.455529438
735 1 0.0 7.522995015 27.136852997 17.47924588
736 1 0.0 3.873969209 27.136852997 37.455529438
737 1 0.0 7.522995015 36.445804774 17.47924588
738 1 0.0 3.873969209 36.445804774 37.455529438
739 1 0.0 7.522995015 45.75475655 17.47924588
740 1 0.0 3.873969209 45.75475655 37.455529438
741 1 0.0 12.880941509 8.518948056 17.47924588
742 1 0.0 9.231915702 8.518948056 37.455529438
743 1 0.0 12.880941509 17.827899833 17.47924588
744 1 0.0 9.231915702 17.827899833 37.455529438
745 1 0.0 12.880941509 27.136852997 17.47924588
746 1 0.0 9.231915702 27.136852997 37.455529438
747 1 0.0 12.880941509 36.445804774 17.47924588
748 1 0.0 9.231915702 36.445804774 37.455529438
749 1 0.0 12.880941509 45.75475655 17.47924588
750 1 0.0 9.231915702 45.75475655 37.455529438
751 1 0.0 18.238887204 8.518948056 17.47924588
752 1 0.0 14.589861397 8.518948056 37.455529438
753 1 0.0 18.238887204 17.827899833 17.47924588
754 1 0.0 14.589861397 17.827899833 37.455529438
755 1 0.0 18.238887204 27.136852997 17.47924588
756 1 0.0 14.589861397 27.136852997 37.455529438
757 1 0.0 18.238887204 36.445804774 17.47924588
758 1 0.0 14.589861397 36.445804774 37.455529438
759 1 0.0 18.238887204 45.75475655 17.47924588
760 1 0.0 14.589861397 45.75475655 37.455529438
761 1 0.0 -0.551720337 0.729826553 9.97914203
762 1 0.0 -4.200745926 0.729826553 29.955424397
763 1 0.0 -0.551720337 10.038779197 9.97914203
764 1 0.0 -4.200745926 10.038779197 29.955424397
765 1 0.0 -0.551720337 19.347731667 9.97914203
766 1 0.0 -4.200745926 19.347731667 29.955424397
767 1 0.0 -0.551720337 28.656683444 9.97914203
768 1 0.0 -4.200745926 28.656683444 29.955424397
769 1 0.0 -0.551720337 37.96563522 9.97914203
770 1 0.0 -4.200745926 37.96563522 29.955424397
771 1 0.0 4.806225658 0.729826553 9.97914203
772 1 0.0 1.157200069 0.729826553 29.955424397
773 1 0.0 4.806225658 10.038779197 9.97914203
774 1 0.0 1.157200069 10.038779197 29.955424397
775 1 0.0 4.806225658 19.347731667 9.97914203
776 1 0.0 1.157200069 19.347731667 29.955424397
777 1 0.0 4.806225658 28.656683444 9.97914203
778 1 0.0 1.157200069 28.656683444 29.955424397
779 1 0.0 4.806225658 37.96563522 9.97914203
780 1 0.0 1.157200069 37.96563522 29.955424397
781 1 0.0 10.164171353 0.729826553 9.97914203
782 1 0.0 6.515145764 0.729826553 29.955424397
783 1 0.0 10.164171353 10.038779197 9.97914203
784 1 0.0 6.515145764 10.038779197 29.955424397
785 1 0.0 10.164171353 19.347731667 9.97914203
786 1 0.0 6.515145764 19.347731667 29.955424397
787 1 0.0 10.164171353 28.656683444 9.97914203
788 1 0.0 6.515145764 28.656683444 29.955424397
789 1 0.0 10.164171353 37.96563522 9.97914203
790 1 0.0 6.515145764 37.96563522 29.955424397
791 1 0.0 15.522117048 0.729826553 9.97914203
792 1 0.0 11.873091459 0.729826553 29.955424397
793 1 0.0 15.522117048 10.038779197 9.97914203
794 1 0.0 11.873091459 10.038779197 29.955424397
795 1 0.0 15.522117048 19.347731667 9.97914203
796 1 0.0 11.873091459 19.347731667 29.955424397
797 1 0.0 15.522117048 28.656683444 9.97914203
798 1 0.0 11.873091459 28.656683444 29.955424397
799 1 0.0 15.522117048 37.96563522 9.97914203
800 1 0.0 11.873091459 37.96563522 29.955424397
801 1 0.0 20.88006434 0.729826553 9.97914203
802 1 0.0 17.231038751 0.729826553 29.955424397
803 1 0.0 20.88006434 10.038779197 9.97914203
804 1 0.0 17.231038751 10.038779197 29.955424397
805 1 0.0 20.88006434 19.347731667 9.97914203
806 1 0.0 17.231038751 19.347731667 29.955424397
807 1 0.0 20.88006434 28.656683444 9.97914203
808 1 0.0 17.231038751 28.656683444 29.955424397
809 1 0.0 20.88006434 37.96563522 9.97914203
810 1 0.0 17.231038751 37.96563522 29.955424397
811 1 0.0 -2.376233131 0.729826553 19.967283213
812 1 0.0 -6.02525872 0.729826553 39.94356558
813 1 0.0 -2.376233131 10.038779197 19.967283213
814 1 0.0 -6.02525872 10.038779197 39.94356558
815 1 0.0 -2.376233131 19.347731667 19.967283213
816 1 0.0 -6.02525872 19.347731667 39.94356558
817 1 0.0 -2.376233131 28.656683444 19.967283213
818 1 0.0 -6.02525872 28.656683444 39.94356558
819 1 0.0 -2.376233131 37.96563522 19.967283213
820 1 0.0 -6.02525872 37.96563522 39.94356558
821 1 0.0 2.981712863 0.729826553 19.967283213
822 1 0.0 -0.667312726 0.729826553 39.94356558
823 1 0.0 2.981712863 10.038779197 19.967283213
824 1 0.0 -0.667312726 10.038779197 39.94356558
825 1 0.0 2.981712863 19.347731667 19.967283213
826 1 0.0 -0.667312726 19.347731667 39.94356558
827 1 0.0 2.981712863 28.656683444 19.967283213
828 1 0.0 -0.667312726 28.656683444 39.94356558
829 1 0.0 2.981712863 37.96563522 19.967283213
830 1 0.0 -0.667312726 37.96563522 39.94356558
831 1 0.0 8.339659357 0.729826553 19.967283213
832 1 0.0 4.690633768 0.729826553 39.94356558
833 1 0.0 8.339659357 10.038779197 19.967283213
834 1 0.0 4.690633768 10.038779197 39.94356558
835 1 0.0 8.339659357 19.347731667 19.967283213
836 1 0.0 4.690633768 19.347731667 39.94356558
837 1 0.0 8.339659357 28.656683444 19.967283213
838 1 0.0 4.690633768 28.656683444 39.94356558
839 1 0.0 8.339659357 37.96563522 19.967283213
840 1 0.0 4.690633768 37.96563522 39.94356558
841 1 0.0 13.697604253 0.729826553 19.967283213
842 1 0.0 10.048578664 0.729826553 39.94356558
843 1 0.0 13.697604253 10.038779197 19.967283213
844 1 0.0 10.048578664 10.038779197 39.94356558
845 1 0.0 13.697604253 19.347731667 19.967283213
846 1 0.0 10.048578664 19.347731667 39.94356558
847 1 0.0 13.697604253 28.656683444 19.967283213
848 1 0.0 10.048578664 28.656683444 39.94356558
849 1 0.0 13.697604253 37.96563522 19.967283213
850 1 0.0 10.048578664 37.96563522 39.94356558
851 1 0.0 19.055551545 0.729826553 19.967283213
852 1 0.0 15.406525956 0.729826553 39.94356558
853 1 0.0 19.055551545 10.038779197 19.967283213
854 1 0.0 15.406525956 10.038779197 39.94356558
855 1 0.0 19.055551545 19.347731667 19.967283213
856 1 0.0 15.406525956 19.347731667 39.94356558
857 1 0.0 19.055551545 28.656683444 19.967283213
858 1 0.0 15.406525956 28.656683444 39.94356558
859 1 0.0 19.055551545 37.96563522 19.967283213
860 1 0.0 15.406525956 37.96563522 39.94356558
861 1 0.0 3.172897339 0.729826553 5.003069745
862 1 0.0 -0.476128251 0.729826553 24.979352112
863 1 0.0 3.172897339 10.038779197 5.003069745
864 1 0.0 -0.476128251 10.038779197 24.979352112
865 1 0.0 3.172897339 19.347731667 5.003069745
866 1 0.0 -0.476128251 19.347731667 24.979352112
867 1 0.0 3.172897339 28.656683444 5.003069745
868 1 0.0 -0.476128251 28.656683444 24.979352112
869 1 0.0 3.172897339 37.96563522 5.003069745
870 1 0.0 -0.476128251 37.96563522 24.979352112
871 1 0.0 8.530843034 0.729826553 5.003069745
872 1 0.0 4.881817444 0.729826553 24.979352112
873 1 0.0 8.530843034 10.038779197 5.003069745
874 1 0.0 4.881817444 10.038779197 24.979352112
875 1 0.0 8.530843034 19.347731667 5.003069745
876 1 0.0 4.881817444 19.347731667 24.979352112
877 1 0.0 8.530843034 28.656683444 5.003069745
878 1 0.0 4.881817444 28.656683444 24.979352112
879 1 0.0 8.530843034 37.96563522 5.003069745
880 1 0.0 4.881817444 37.96563522 24.979352112
881 1 0.0 13.888789527 0.729826553 5.003069745
882 1 0.0 10.239763938 0.729826553 24.979352112
883 1 0.0 13.888789527 10.038779197 5.003069745
884 1 0.0 10.239763938 10.038779197 24.979352112
885 1 0.0 13.888789527 19.347731667 5.003069745
886 1 0.0 10.239763938 19.347731667 24.979352112
887 1 0.0 13.888789527 28.656683444 5.003069745
888 1 0.0 10.239763938 28.656683444 24.979352112
889 1 0.0 13.888789527 37.96563522 5.003069745
890 1 0.0 10.239763938 37.96563522 24.979352112
891 1 0.0 19.246735222 0.729826553 5.003069745
892 1 0.0 15.597709633 0.729826553 24.979352112
893 1 0.0 19.246735222 10.038779197 5.003069745
894 1 0.0 15.597709633 10.038779197 24.979352112
895 1 0.0 19.246735222 19.347731667 5.003069745
896 1 0.0 15.597709633 19.347731667 24.979352112
897 1 0.0 19.246735222 28.656683444 5.003069745
898 1 0.0 15.597709633 28.656683444 24.979352112
899 1 0.0 19.246735222 37.96563522 5.003069745
900 1 0.0 15.597709633 37.96563522 24.979352112
901 1 0.0 24.604680917 0.729826553 5.003069745
902 1 0.0 20.955655328 0.729826553 24.979352112
903 1 0.0 24.604680917 10.038779197 5.003069745
904 1 0.0 20.955655328 10.038779197 24.979352112
905 1 0.0 24.604680917 19.347731667 5.003069745
906 1 0.0 20.955655328 19.347731667 24.979352112
907 1 0.0 24.604680917 28.656683444 5.003069745
908 1 0.0 20.955655328 28.656683444 24.979352112
909 1 0.0 24.604680917 37.96563522 5.003069745
910 1 0.0 20.955655328 37.96563522 24.979352112
911 1 0.0 1.348384544 0.729826553 14.991210929
912 1 0.0 -2.300641045 0.729826553 34.967493295
913 1 0.0 1.348384544 10.038779197 14.991210929
914 1 0.0 -2.300641045 10.038779197 34.967493295
915 1 0.0 1.348384544 19.347731667 14.991210929
916 1 0.0 -2.300641045 19.347731667 34.967493295
917 1 0.0 1.348384544 28.656683444 14.991210929
918 1 0.0 -2.300641045 28.656683444 34.967493295
919 1 0.0 1.348384544 37.96563522 14.991210929
920 1 0.0 -2.300641045 37.96563522 34.967493295
921 1 0.0 6.706330239 0.729826553 14.991210929
922 1 0.0 3.05730465 0.729826553 34.967493295
923 1 0.0 6.706330239 10.038779197 14.991210929
924 1 0.0 3.05730465 10.038779197 34.967493295
925 1 0.0 6.706330239 19.347731667 14.991210929
926 1 0.0 3.05730465 19.347731667 34.967493295
927 1 0.0 6.706330239 28.656683444 14.991210929
928 1 0.0 3.05730465 28.656683444 34.967493295
929 1 0.0 6.706330239 37.96563522 14.991210929
930 1 0.0 3.05730465 37.96563522 34.967493295
931 1 0.0 12.064276733 0.729826553 14.991210929
932 1 0.0 8.415251143 0.729826553 34.967493295
933 1 0.0 12.064276733 10.038779197 14.991210929
934 1 0.0 8.415251143 10.038779197 34.967493295
935 1 0.0 12.064276733 19.347731667 14.991210929
936 1 0.0 8.415251143 19.347731667 34.967493295
937 1 0.0 12.064276733 28.656683444 14.991210929
938 1 0.0 8.415251143 28.656683444 34.967493295
939 1 0.0 12.064276733 37.96563522 14.991210929
940 1 0.0 8.415251143 37.96563522 34.967493295
941 1 0.0 17.422222428 0.729826553 14.991210929
942 1 0.0 13.773196838 0.729826553 34.967493295
943 1 0.0 17.422222428 10.038779197 14.991210929
944 1 0.0 13.773196838 10.038779197 34.967493295
945 1 0.0 17.422222428 19.347731667 14.991210929
946 1 0.0 13.773196838 19.347731667 34.967493295
947 1 0.0 17.422222428 28.656683444 14.991210929
